Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","1995","1995","1000 US$","23448","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","1996","1996","1000 US$","41832","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","1997","1997","1000 US$","32522","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","1998","1998","1000 US$","34089","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","1999","1999","1000 US$","31059","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2000","2000","1000 US$","32148","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2001","2001","1000 US$","57619","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2002","2002","1000 US$","71125","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2003","2003","1000 US$","109275","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2004","2004","1000 US$","165377","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2005","2005","1000 US$","196749","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2006","2006","1000 US$","230837","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2007","2007","1000 US$","314425","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2008","2008","1000 US$","349672","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2009","2009","1000 US$","315578","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2010","2010","1000 US$","366302","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2011","2011","1000 US$","373557","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2012","2012","1000 US$","403175","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2013","2013","1000 US$","426561","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2014","2014","1000 US$","446806","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2015","2015","1000 US$","378763","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2016","2016","1000 US$","386191","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2017","2017","1000 US$","429646","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2018","2018","1000 US$","461118","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2019","2019","1000 US$","461347","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2020","2020","1000 US$","462937","A","Official figure"
"TCL","Crops and livestock products","616","Poland","5922","Export Value","01270","Mushrooms and truffles","2021","2021","1000 US$","527360","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1961","1961","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1962","1962","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1963","1963","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1964","1964","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1965","1965","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1966","1966","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1967","1967","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1968","1968","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1969","1969","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1970","1970","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1971","1971","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1972","1972","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1973","1973","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1974","1974","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1975","1975","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1976","1976","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1977","1977","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1978","1978","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1979","1979","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1980","1980","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1981","1981","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1982","1982","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1983","1983","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1984","1984","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1985","1985","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1986","1986","tonnes","15","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1987","1987","tonnes","32","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1988","1988","tonnes","100","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1989","1989","tonnes","43","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1990","1990","tonnes","47","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1991","1991","tonnes","310","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1992","1992","tonnes","409","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1993","1993","tonnes","484","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1994","1994","tonnes","202","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1995","1995","tonnes","204","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1996","1996","tonnes","119","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1997","1997","tonnes","158","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1998","1998","tonnes","314","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","1999","1999","tonnes","243","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2000","2000","tonnes","187","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2001","2001","tonnes","352","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2002","2002","tonnes","251","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2003","2003","tonnes","324","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2004","2004","tonnes","534","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2005","2005","tonnes","305","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2006","2006","tonnes","401","T","Unofficial figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2007","2007","tonnes","680","T","Unofficial figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2008","2008","tonnes","786","T","Unofficial figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2009","2009","tonnes","444","T","Unofficial figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2010","2010","tonnes","767","T","Unofficial figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2011","2011","tonnes","978","T","Unofficial figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2012","2012","tonnes","1795","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2013","2013","tonnes","1494","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2014","2014","tonnes","1925.22","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2015","2015","tonnes","2630.22","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2016","2016","tonnes","2993.94","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2017","2017","tonnes","3053.75","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2018","2018","tonnes","4620.17","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2019","2019","tonnes","5212.15","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2020","2020","tonnes","4555.5","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","01270","Mushrooms and truffles","2021","2021","tonnes","4855.14","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1961","1961","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1962","1962","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1963","1963","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1964","1964","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1965","1965","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1966","1966","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1967","1967","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1968","1968","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1969","1969","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1970","1970","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1971","1971","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1972","1972","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1973","1973","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1974","1974","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1975","1975","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1976","1976","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1977","1977","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1978","1978","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1979","1979","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1980","1980","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1981","1981","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1982","1982","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1983","1983","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1984","1984","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1985","1985","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1986","1986","1000 US$","20","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1987","1987","1000 US$","47","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1988","1988","1000 US$","142","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1989","1989","1000 US$","57","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1990","1990","1000 US$","105","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1991","1991","1000 US$","628","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1992","1992","1000 US$","1044","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1993","1993","1000 US$","977","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1994","1994","1000 US$","461","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1995","1995","1000 US$","497","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1996","1996","1000 US$","336","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1997","1997","1000 US$","382","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1998","1998","1000 US$","499","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","1999","1999","1000 US$","534","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2000","2000","1000 US$","322","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2001","2001","1000 US$","597","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2002","2002","1000 US$","411","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2003","2003","1000 US$","627","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2004","2004","1000 US$","800","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2005","2005","1000 US$","536","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2006","2006","1000 US$","1033","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2007","2007","1000 US$","1828","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2008","2008","1000 US$","2591","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2009","2009","1000 US$","1669","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2010","2010","1000 US$","3334","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2011","2011","1000 US$","4652","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2012","2012","1000 US$","4319","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2013","2013","1000 US$","4420","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2014","2014","1000 US$","5626","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2015","2015","1000 US$","5250","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2016","2016","1000 US$","6863","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2017","2017","1000 US$","8058","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2018","2018","1000 US$","11502","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2019","2019","1000 US$","13515","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2020","2020","1000 US$","13526","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","01270","Mushrooms and truffles","2021","2021","1000 US$","14877","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1961","1961","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1962","1962","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1963","1963","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1964","1964","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1965","1965","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1966","1966","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1967","1967","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1968","1968","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1969","1969","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1970","1970","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1971","1971","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1972","1972","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1973","1973","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1974","1974","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1975","1975","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1976","1976","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1977","1977","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1978","1978","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1979","1979","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1980","1980","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1981","1981","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1982","1982","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1983","1983","tonnes","62","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1984","1984","tonnes","170","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1985","1985","tonnes","144","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1986","1986","tonnes","170","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1987","1987","tonnes","222","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1988","1988","tonnes","525","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1989","1989","tonnes","690","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1990","1990","tonnes","497","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1991","1991","tonnes","436","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1992","1992","tonnes","574","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1993","1993","tonnes","562","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1994","1994","tonnes","396","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1995","1995","tonnes","202","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1996","1996","tonnes","430","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1997","1997","tonnes","716","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1998","1998","tonnes","825","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","1999","1999","tonnes","821","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2000","2000","tonnes","426","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2001","2001","tonnes","622","T","Unofficial figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2002","2002","tonnes","620","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2003","2003","tonnes","565","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2004","2004","tonnes","616","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2005","2005","tonnes","180","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2006","2006","tonnes","557","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2007","2007","tonnes","662","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2008","2008","tonnes","898","T","Unofficial figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2009","2009","tonnes","738","T","Unofficial figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2010","2010","tonnes","1762","T","Unofficial figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2011","2011","tonnes","2545","T","Unofficial figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2012","2012","tonnes","4883","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2013","2013","tonnes","2439","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2014","2014","tonnes","3144.77","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2015","2015","tonnes","2805.32","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2016","2016","tonnes","2552.1","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2017","2017","tonnes","1474.14","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2018","2018","tonnes","1387.15","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2019","2019","tonnes","1277.83","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2020","2020","tonnes","1309.09","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","01270","Mushrooms and truffles","2021","2021","tonnes","2119.08","A","Official figure"
