Area,Item,Year,Export Quantity,Export Value,Import Quantity,Import Value,Export Unit Price (USD),import Unit Price (USD)
Austria,Mushrooms and truffles,1961,1088.0,1012.0,30.0,23.0,930.1470588235294,766.6666666666667
Austria,Mushrooms and truffles,1962,1601.0,1192.0,153.0,118.0,744.5346658338539,771.2418300653595
Austria,Mushrooms and truffles,1963,946.0,760.0,173.0,132.0,803.3826638477801,763.0057803468208
Austria,Mushrooms and truffles,1964,1796.0,1998.0,218.0,168.0,1112.4721603563473,770.6422018348625
Austria,Mushrooms and truffles,1965,2132.0,2473.0,224.0,180.0,1159.9437148217635,803.5714285714286
Austria,Mushrooms and truffles,1966,1760.0,1562.0,236.0,186.0,887.5,788.135593220339
Austria,Mushrooms and truffles,1967,2202.0,1766.0,199.0,154.0,801.9981834695731,773.8693467336684
Austria,Mushrooms and truffles,1968,768.0,863.0,175.0,135.0,1123.6979166666667,771.4285714285714
Austria,Mushrooms and truffles,1969,1450.0,2386.0,295.0,247.0,1645.5172413793105,837.2881355932203
Austria,Mushrooms and truffles,1970,3007.0,5112.0,251.0,249.0,1700.0332557366144,992.0318725099602
Austria,Mushrooms and truffles,1971,686.0,1606.0,146.0,121.0,2341.1078717201167,828.7671232876712
Austria,Mushrooms and truffles,1972,1943.0,4512.0,275.0,348.0,2322.1821924858464,1265.4545454545455
Austria,Mushrooms and truffles,1973,866.0,2285.0,815.0,883.0,2638.5681293302537,1083.435582822086
Austria,Mushrooms and truffles,1974,1003.0,2567.0,1125.0,1344.0,2559.322033898305,1194.6666666666667
Austria,Mushrooms and truffles,1975,1602.0,4655.0,1545.0,2051.0,2905.7428214731585,1327.508090614887
Austria,Mushrooms and truffles,1976,143.0,654.0,1786.0,2640.0,4573.426573426574,1478.1634938409854
Austria,Mushrooms and truffles,1977,1150.0,5864.0,1608.0,2951.0,5099.130434782609,1835.1990049751244
Austria,Mushrooms and truffles,1978,791.0,4552.0,1493.0,3357.0,5754.740834386852,2248.492967180174
Austria,Mushrooms and truffles,1979,851.0,7079.0,1191.0,3000.0,8318.448883666275,2518.8916876574303
Austria,Mushrooms and truffles,1980,795.0,5437.0,1180.0,3762.0,6838.993710691824,3188.135593220339
Austria,Mushrooms and truffles,1981,569.0,3395.0,1146.0,2729.0,5966.608084358523,2381.3263525305406
Austria,Mushrooms and truffles,1982,1786.0,9279.0,1454.0,2892.0,5195.4087346024635,1988.9958734525449
Austria,Mushrooms and truffles,1983,346.0,2956.0,2097.0,3981.0,8543.35260115607,1898.4263233190272
Austria,Mushrooms and truffles,1984,451.0,3091.0,2470.0,4693.0,6853.658536585366,1900.0
Austria,Mushrooms and truffles,1985,757.0,4222.0,2648.0,4828.0,5577.278731836196,1823.2628398791542
Austria,Mushrooms and truffles,1986,621.0,4908.0,3604.0,8099.0,7903.381642512077,2247.225305216426
Austria,Mushrooms and truffles,1987,1114.0,7202.0,3389.0,8815.0,6464.9910233393175,2601.0622602537624
Austria,Mushrooms and truffles,1988,819.0,6342.0,3169.0,9226.0,7743.589743589743,2911.32849479331
Austria,Mushrooms and truffles,1989,1283.0,9246.0,3711.0,10072.0,7206.547155105222,2714.093236324441
Austria,Mushrooms and truffles,1990,618.0,4925.0,4125.0,14330.0,7969.25566343042,3473.939393939394
Austria,Mushrooms and truffles,1991,849.0,6388.0,4164.0,13430.0,7524.14605418139,3225.2641690682035
Austria,Mushrooms and truffles,1992,325.0,2479.0,4314.0,14206.0,7627.692307692308,3292.999536393139
Austria,Mushrooms and truffles,1993,399.0,3178.0,5038.0,15362.0,7964.912280701754,3049.2258832870184
Austria,Mushrooms and truffles,1994,861.0,8170.0,5826.0,17937.0,9488.966318234612,3078.784757981462
Austria,Mushrooms and truffles,1995,968.0,7975.0,6635.0,19511.0,8238.636363636364,2940.617935192163
Austria,Mushrooms and truffles,1996,1549.0,9272.0,7075.0,21547.0,5985.797288573272,3045.512367491166
Austria,Mushrooms and truffles,1997,1703.0,7166.0,9139.0,21193.0,4207.8684674104525,2318.96268738374
Austria,Mushrooms and truffles,1998,3871.0,10569.0,13355.0,28681.0,2730.302247481271,2147.5851740921003
Austria,Mushrooms and truffles,1999,5802.0,13735.0,13092.0,27452.0,2367.287142364702,2096.853040024442
Austria,Mushrooms and truffles,2000,6018.0,12959.0,14187.0,26073.0,2153.3732136922567,1837.809262000423
Austria,Mushrooms and truffles,2001,6643.0,14293.0,16899.0,31487.0,2151.588137889508,1863.2463459376295
Austria,Mushrooms and truffles,2002,5596.0,14247.0,14235.0,30052.0,2545.925661186562,2111.134527572884
Austria,Mushrooms and truffles,2003,5217.0,16986.0,13340.0,37392.0,3255.8941920644047,2802.998500749625
Austria,Mushrooms and truffles,2004,4455.0,20020.0,14114.0,45186.0,4493.827160493827,3201.5020546974633
Austria,Mushrooms and truffles,2005,4527.0,19505.0,13625.0,44170.0,4308.592887121714,3241.8348623853212
Austria,Mushrooms and truffles,2006,3810.0,22942.0,11620.0,46965.0,6021.522309711286,4041.738382099828
Austria,Mushrooms and truffles,2007,1715.0,13092.0,11142.0,42651.0,7633.819241982508,3827.9483037156706
Austria,Mushrooms and truffles,2008,1182.0,8902.0,11092.0,43123.0,7531.302876480541,3887.756941940137
Austria,Mushrooms and truffles,2009,2221.0,13949.0,11672.0,44933.0,6280.504277352544,3849.64016449623
Austria,Mushrooms and truffles,2010,2266.0,12565.0,13105.0,44386.0,5545.013239187996,3386.951545211751
Austria,Mushrooms and truffles,2011,1645.0,12227.0,12359.0,48040.0,7432.826747720365,3887.0458774981794
Austria,Mushrooms and truffles,2012,1429.0,9639.0,13420.0,46229.0,6745.276417074877,3444.78390461997
Austria,Mushrooms and truffles,2013,1747.0,10880.0,14769.0,49001.0,6227.819118488837,3317.8278827273343
Austria,Mushrooms and truffles,2014,2304.36,13437.0,13803.42,48683.0,5831.120137478519,3526.8795704253002
Austria,Mushrooms and truffles,2015,1936.86,10865.0,14771.4,45052.0,5609.5949113513625,3049.9478722395984
Austria,Mushrooms and truffles,2016,1859.6,9885.0,13717.5,43077.0,5315.659281565928,3140.295243302351
Austria,Mushrooms and truffles,2017,1688.92,8678.0,13669.14,43469.0,5138.1948227269495,3180.0830191219056
Austria,Mushrooms and truffles,2018,1706.85,9685.0,14852.2,55286.0,5674.195154817354,3722.4114945933934
Austria,Mushrooms and truffles,2019,1680.47,8302.0,15068.85,50207.0,4940.284563247187,3331.840186875574
Austria,Mushrooms and truffles,2020,1447.71,7245.0,13743.31,45299.0,5004.455312182688,3296.076418271872
Austria,Mushrooms and truffles,2021,1205.62,6792.0,12898.5,44792.0,5633.615898873609,3472.6518587432647
Belgium,Mushrooms and truffles,2000,23198.0,34246.0,5252.0,11328.0,1476.2479524096905,2156.892612338157
Belgium,Mushrooms and truffles,2001,29201.0,37788.0,7135.0,15176.0,1294.0652717372693,2126.97967764541
Belgium,Mushrooms and truffles,2002,28034.0,41794.0,6116.0,15633.0,1490.8325604622958,2556.0824068018314
Belgium,Mushrooms and truffles,2003,25688.0,45242.0,11474.0,22121.0,1761.211460604173,1927.9240020916855
Belgium,Mushrooms and truffles,2004,28234.0,57678.0,17494.0,27910.0,2042.8561309059999,1595.4041385617925
Belgium,Mushrooms and truffles,2005,31508.0,69106.0,22799.0,34408.0,2193.2842452710424,1509.1889995175227
Belgium,Mushrooms and truffles,2006,33032.0,77089.0,31468.0,46748.0,2333.7672559941875,1485.572645226897
Belgium,Mushrooms and truffles,2007,36918.0,93738.0,33876.0,58213.0,2539.0866244108565,1718.414216554493
Belgium,Mushrooms and truffles,2008,36501.0,102984.0,36201.0,65961.0,2821.402153365661,1822.0767382116517
Belgium,Mushrooms and truffles,2009,28579.0,68309.0,30451.0,48048.0,2390.181601875503,1577.8792157893008
Belgium,Mushrooms and truffles,2010,30463.0,66973.0,37486.0,52836.0,2198.5031021238883,1409.486208184389
Belgium,Mushrooms and truffles,2011,32144.0,72409.0,31687.0,60432.0,2252.644350423096,1907.1543535203712
Belgium,Mushrooms and truffles,2012,30255.0,66406.0,24596.0,56616.0,2194.8768798545693,2301.837697186534
Belgium,Mushrooms and truffles,2013,28199.0,69351.0,22793.0,58477.0,2459.3425298769457,2565.5683762558683
Belgium,Mushrooms and truffles,2014,26115.37,66341.0,23217.49,58398.0,2540.3048090071097,2515.258970715611
Belgium,Mushrooms and truffles,2015,25539.9,60127.0,22057.84,50902.0,2354.237878770081,2307.66022421053
Belgium,Mushrooms and truffles,2016,25812.96,59789.0,21654.82,50396.0,2316.239594374299,2327.2416949205767
Belgium,Mushrooms and truffles,2017,25147.83,56934.0,20705.28,47849.0,2263.9726767677366,2310.956432368942
Belgium,Mushrooms and truffles,2018,28127.67,63173.0,21506.5,50714.0,2245.9378967401144,2358.0777904354495
Belgium,Mushrooms and truffles,2019,25288.66,61137.0,22390.02,49428.0,2417.5658180385994,2207.590703358014
Belgium,Mushrooms and truffles,2020,27389.91,62955.0,23014.1,48821.0,2298.474146136296,2121.3516930924957
Belgium,Mushrooms and truffles,2021,24309.63,61040.0,21587.16,53078.0,2510.939080520765,2458.7764207982896
Belgium-Luxembourg,Mushrooms and truffles,1961,24.0,18.0,1722.0,1439.0,750.0,835.6562137049942
Belgium-Luxembourg,Mushrooms and truffles,1962,73.0,42.0,1759.0,1559.0,575.3424657534247,886.2990335417851
Belgium-Luxembourg,Mushrooms and truffles,1963,33.0,20.0,2197.0,1738.0,606.0606060606061,791.0787437414656
Belgium-Luxembourg,Mushrooms and truffles,1964,38.0,22.0,2891.0,2260.0,578.9473684210526,781.7364233829124
Belgium-Luxembourg,Mushrooms and truffles,1965,134.0,124.0,3218.0,2507.0,925.3731343283582,779.0553138595401
Belgium-Luxembourg,Mushrooms and truffles,1966,81.0,69.0,4154.0,3245.0,851.8518518518518,781.1747713047665
Belgium-Luxembourg,Mushrooms and truffles,1967,90.0,58.0,4309.0,3325.0,644.4444444444445,771.6407519145973
Belgium-Luxembourg,Mushrooms and truffles,1968,182.0,152.0,4072.0,2985.0,835.1648351648352,733.0550098231827
Belgium-Luxembourg,Mushrooms and truffles,1969,163.0,127.0,3578.0,3160.0,779.1411042944786,883.1749580771381
Belgium-Luxembourg,Mushrooms and truffles,1970,69.0,110.0,3470.0,3610.0,1594.2028985507245,1040.3458213256486
Belgium-Luxembourg,Mushrooms and truffles,1971,103.0,90.0,4121.0,4086.0,873.7864077669902,991.5069157971366
Belgium-Luxembourg,Mushrooms and truffles,1972,860.0,644.0,2506.0,2482.0,748.8372093023255,990.4229848363926
Belgium-Luxembourg,Mushrooms and truffles,1973,967.0,797.0,2352.0,2391.0,824.1985522233713,1016.5816326530612
Belgium-Luxembourg,Mushrooms and truffles,1974,766.0,716.0,2660.0,2994.0,934.7258485639687,1125.563909774436
Belgium-Luxembourg,Mushrooms and truffles,1975,616.0,738.0,2299.0,2596.0,1198.051948051948,1129.1866028708132
Belgium-Luxembourg,Mushrooms and truffles,1976,1085.0,1172.0,1993.0,2739.0,1080.184331797235,1374.310085298545
Belgium-Luxembourg,Mushrooms and truffles,1977,1259.0,1636.0,2602.0,4193.0,1299.4440031771246,1611.4527286702535
Belgium-Luxembourg,Mushrooms and truffles,1978,1198.0,1463.0,2431.0,4040.0,1221.202003338898,1661.8675442204853
Belgium-Luxembourg,Mushrooms and truffles,1979,1615.0,2130.0,2032.0,3570.0,1318.8854489164087,1756.8897637795276
Belgium-Luxembourg,Mushrooms and truffles,1980,1137.0,1575.0,1409.0,3288.0,1385.2242744063326,2333.569907735983
Belgium-Luxembourg,Mushrooms and truffles,1981,1323.0,1759.0,1523.0,2516.0,1329.5540438397582,1652.0026263952725
Belgium-Luxembourg,Mushrooms and truffles,1982,1224.0,1650.0,1184.0,2024.0,1348.0392156862747,1709.4594594594594
Belgium-Luxembourg,Mushrooms and truffles,1983,1394.0,1730.0,723.0,1415.0,1241.0329985652797,1957.1230982019363
Belgium-Luxembourg,Mushrooms and truffles,1984,2489.0,2964.0,1241.0,1905.0,1190.8396946564885,1535.0523771152295
Belgium-Luxembourg,Mushrooms and truffles,1985,4994.0,5316.0,2442.0,3027.0,1064.4773728474167,1239.5577395577395
Belgium-Luxembourg,Mushrooms and truffles,1986,6778.0,9921.0,3358.0,5040.0,1463.706107996459,1500.8933889219772
Belgium-Luxembourg,Mushrooms and truffles,1987,7224.0,13125.0,3517.0,6719.0,1816.8604651162789,1910.43502985499
Belgium-Luxembourg,Mushrooms and truffles,1988,8537.0,17587.0,3239.0,7384.0,2060.0913669907463,2279.7159617165794
Belgium-Luxembourg,Mushrooms and truffles,1989,9265.0,18544.0,2853.0,7250.0,2001.511063140853,2541.1847178408693
Belgium-Luxembourg,Mushrooms and truffles,1990,10843.0,23675.0,2524.0,7624.0,2183.436318362077,3020.602218700475
Belgium-Luxembourg,Mushrooms and truffles,1991,12561.0,25303.0,2467.0,7702.0,2014.4096807579012,3122.0105391163356
Belgium-Luxembourg,Mushrooms and truffles,1992,14974.0,29845.0,3173.0,8980.0,1993.121410444771,2830.129215253703
Belgium-Luxembourg,Mushrooms and truffles,1993,14895.0,26178.0,2859.0,7879.0,1757.5025176233637,2755.8586918502974
Belgium-Luxembourg,Mushrooms and truffles,1994,16972.0,30568.0,3591.0,10903.0,1801.0841385811927,3036.2016151489834
Belgium-Luxembourg,Mushrooms and truffles,1995,18136.0,35912.0,2928.0,10559.0,1980.14997794442,3606.2158469945357
Belgium-Luxembourg,Mushrooms and truffles,1996,18998.0,36114.0,3103.0,10360.0,1900.936940730603,3338.704479535933
Belgium-Luxembourg,Mushrooms and truffles,1997,21216.0,34761.0,5164.0,13003.0,1638.433257918552,2518.009295120062
Belgium-Luxembourg,Mushrooms and truffles,1998,22860.0,34185.0,6098.0,13987.0,1495.4068241469815,2293.7028533945554
Belgium-Luxembourg,Mushrooms and truffles,1999,23596.0,37460.0,5617.0,12850.0,1587.5572130869639,2287.6980594623465
Bulgaria,Mushrooms and truffles,1993,222.0,582.0,79.0,79.0,2621.6216216216217,1000.0
Bulgaria,Mushrooms and truffles,1994,957.0,4619.0,27.0,172.0,4826.541274817137,6370.37037037037
Bulgaria,Mushrooms and truffles,1995,1712.0,8547.0,87.0,181.0,4992.406542056075,2080.4597701149423
Bulgaria,Mushrooms and truffles,1996,1445.0,6684.0,66.0,283.0,4625.605536332179,4287.878787878788
Bulgaria,Mushrooms and truffles,1997,1247.0,4814.0,23.0,57.0,3860.46511627907,2478.2608695652175
Bulgaria,Mushrooms and truffles,1998,1116.0,6573.0,1.0,1.0,5889.784946236559,1000.0
Bulgaria,Mushrooms and truffles,1999,1430.0,6400.0,25.0,10.0,4475.524475524476,400.0
Bulgaria,Mushrooms and truffles,2000,400.0,2000.0,7.0,3.0,5000.0,428.57142857142856
Bulgaria,Mushrooms and truffles,2001,753.0,4810.0,15.0,18.0,6387.782204515272,1200.0
Bulgaria,Mushrooms and truffles,2002,1802.0,7774.0,2.0,3.0,4314.095449500555,1500.0
Bulgaria,Mushrooms and truffles,2003,922.0,8794.0,1.0,1.0,9537.960954446855,1000.0
Bulgaria,Mushrooms and truffles,2004,1653.0,12964.0,3.0,6.0,7842.710223835451,2000.0
Bulgaria,Mushrooms and truffles,2005,2671.0,15306.0,38.0,73.0,5730.438038187945,1921.0526315789473
Bulgaria,Mushrooms and truffles,2006,1661.0,12892.0,5.0,17.0,7761.589403973509,3400.0
Bulgaria,Mushrooms and truffles,2007,1299.0,13126.0,68.0,312.0,10104.695919938415,4588.235294117647
Bulgaria,Mushrooms and truffles,2008,1087.0,15044.0,688.0,1853.0,13839.926402943884,2693.313953488372
Bulgaria,Mushrooms and truffles,2009,1453.0,14402.0,355.0,1271.0,9911.906400550584,3580.281690140845
Bulgaria,Mushrooms and truffles,2010,2104.0,13629.0,58.0,241.0,6477.661596958174,4155.172413793103
Bulgaria,Mushrooms and truffles,2011,1164.0,8511.0,250.0,500.0,7311.855670103093,2000.0
Bulgaria,Mushrooms and truffles,2012,698.0,6840.0,2233.0,2947.0,9799.426934097422,1319.7492163009404
Bulgaria,Mushrooms and truffles,2013,397.0,4987.0,2941.0,4642.0,12561.712846347607,1578.374702482149
Bulgaria,Mushrooms and truffles,2014,1695.89,13135.0,3614.9,5350.0,7745.195737931115,1479.985615093087
Bulgaria,Mushrooms and truffles,2015,1372.96,16733.0,4569.93,4917.0,12187.536417666939,1075.9464586984918
Bulgaria,Mushrooms and truffles,2016,3509.01,16785.0,6652.03,7864.0,4783.400446279719,1182.195510242738
Bulgaria,Mushrooms and truffles,2017,1053.83,26220.0,5716.45,7286.0,24880.67335338717,1274.5672576511647
Bulgaria,Mushrooms and truffles,2018,1136.83,32755.0,5554.37,6802.0,28812.57531908905,1224.6213341927169
Bulgaria,Mushrooms and truffles,2019,1335.1,32045.0,5004.07,7653.0,24001.94741966894,1529.3551049445753
Bulgaria,Mushrooms and truffles,2020,1144.71,23663.0,4977.39,7712.0,20671.611150422374,1549.406415812303
Bulgaria,Mushrooms and truffles,2021,1305.49,38337.0,5783.4,8749.0,29365.985185639107,1512.7779506864476
Croatia,Mushrooms and truffles,1992,376.0,1958.0,17.0,28.0,5207.446808510638,1647.0588235294117
Croatia,Mushrooms and truffles,1993,1004.0,4558.0,7.0,6.0,4539.840637450199,857.1428571428571
Croatia,Mushrooms and truffles,1994,741.0,4219.0,78.0,156.0,5693.65721997301,2000.0
Croatia,Mushrooms and truffles,1995,675.0,3028.0,563.0,983.0,4485.925925925926,1746.0035523978686
Croatia,Mushrooms and truffles,1996,465.0,6814.0,826.0,1303.0,14653.763440860215,1577.4818401937046
Croatia,Mushrooms and truffles,1997,424.0,1807.0,1245.0,1652.0,4261.792452830188,1326.9076305220883
Croatia,Mushrooms and truffles,1998,332.0,1034.0,928.0,1058.0,3114.4578313253014,1140.0862068965519
Croatia,Mushrooms and truffles,1999,373.0,1287.0,670.0,608.0,3450.402144772118,907.4626865671643
Croatia,Mushrooms and truffles,2000,453.0,1752.0,588.0,472.0,3867.5496688741723,802.7210884353741
Croatia,Mushrooms and truffles,2001,384.0,1836.0,874.0,737.0,4781.25,843.2494279176201
Croatia,Mushrooms and truffles,2002,366.0,1784.0,748.0,852.0,4874.31693989071,1139.0374331550802
Croatia,Mushrooms and truffles,2003,172.0,986.0,683.0,928.0,5732.5581395348845,1358.7115666178624
Croatia,Mushrooms and truffles,2004,323.0,3402.0,630.0,884.0,10532.50773993808,1403.1746031746031
Croatia,Mushrooms and truffles,2005,362.0,2553.0,633.0,961.0,7052.486187845304,1518.167456556082
Croatia,Mushrooms and truffles,2006,168.0,2048.0,624.0,983.0,12190.476190476189,1575.3205128205127
Croatia,Mushrooms and truffles,2007,293.0,2045.0,713.0,1322.0,6979.522184300341,1854.1374474053296
Croatia,Mushrooms and truffles,2008,174.0,1629.0,715.0,1635.0,9362.068965517243,2286.713286713287
Croatia,Mushrooms and truffles,2009,75.0,1604.0,629.0,1229.0,21386.666666666668,1953.8950715421304
Croatia,Mushrooms and truffles,2010,300.0,1785.0,535.0,1039.0,5950.0,1942.056074766355
Croatia,Mushrooms and truffles,2011,112.0,1724.0,453.0,1043.0,15392.857142857143,2302.42825607064
Croatia,Mushrooms and truffles,2012,407.0,3517.0,280.0,742.0,8641.277641277642,2650.0
Croatia,Mushrooms and truffles,2013,231.0,1188.0,298.0,806.0,5142.857142857143,2704.6979865771814
Croatia,Mushrooms and truffles,2014,363.31,1760.0,962.33,3258.0,4844.3478021524315,3385.533029210354
Croatia,Mushrooms and truffles,2015,169.51,1324.0,1077.6,2751.0,7810.748628399505,2552.8953229398667
Croatia,Mushrooms and truffles,2016,329.87,2236.0,1554.87,4037.0,6778.427865522781,2596.3585380128243
Croatia,Mushrooms and truffles,2017,353.51,4275.0,1318.2,4042.0,12093.010098724222,3066.302533758155
Croatia,Mushrooms and truffles,2018,229.04,5059.0,1843.33,6204.0,22087.844917918268,3365.6480391465448
Croatia,Mushrooms and truffles,2019,1162.19,7966.0,2047.33,7812.0,6854.300931861399,3815.701425759404
Croatia,Mushrooms and truffles,2020,2768.85,14181.0,1554.7,8167.0,5121.620889538978,5253.103492635235
Croatia,Mushrooms and truffles,2021,2842.49,23338.0,1703.29,12053.0,8210.4070726722,7076.305268040088
Cyprus,Mushrooms and truffles,2003,2.0,4.0,308.0,747.0,2000.0,2425.324675324675
Cyprus,Mushrooms and truffles,2004,18.0,55.0,394.0,1020.0,3055.555555555555,2588.832487309645
Cyprus,Mushrooms and truffles,2005,28.0,47.0,326.0,972.0,1678.5714285714287,2981.59509202454
Cyprus,Mushrooms and truffles,2006,0.0,0.0,833.0,2233.0,,2680.6722689075627
Cyprus,Mushrooms and truffles,2007,3.0,9.0,1424.0,4051.0,3000.0,2844.803370786517
Cyprus,Mushrooms and truffles,2008,5.0,21.0,1273.0,4004.0,4200.0,3145.326001571092
Cyprus,Mushrooms and truffles,2009,1.0,2.0,1217.0,3187.0,2000.0,2618.7345932621197
Cyprus,Mushrooms and truffles,2010,0.0,0.0,1117.0,3129.0,,2801.253357206804
Cyprus,Mushrooms and truffles,2011,0.0,0.0,1064.0,2975.0,,2796.0526315789475
Cyprus,Mushrooms and truffles,2012,0.0,0.0,960.0,2411.0,,2511.458333333333
Cyprus,Mushrooms and truffles,2013,0.0,0.0,795.0,2096.0,,2636.4779874213837
Cyprus,Mushrooms and truffles,2016,1.95,6.0,840.6,1685.0,3076.923076923077,2004.520580537711
Cyprus,Mushrooms and truffles,2017,58.59,245.0,850.1,1777.0,4181.6009557945035,2090.3423126690977
Cyprus,Mushrooms and truffles,2018,27.29,134.0,921.52,2013.0,4910.22352510077,2184.434412709437
Cyprus,Mushrooms and truffles,2019,13.63,85.0,993.06,2113.0,6236.24358033749,2127.7667009042757
Cyprus,Mushrooms and truffles,2020,2.76,20.0,715.89,1545.0,7246.376811594203,2158.152788836274
Czechia,Mushrooms and truffles,1993,85.0,151.0,762.0,809.0,1776.470588235294,1061.6797900262468
Czechia,Mushrooms and truffles,1994,142.0,180.0,460.0,482.0,1267.605633802817,1047.8260869565217
Czechia,Mushrooms and truffles,1995,214.0,339.0,486.0,593.0,1584.1121495327102,1220.1646090534978
Czechia,Mushrooms and truffles,1996,322.0,544.0,982.0,1661.0,1689.44099378882,1691.4460285132382
Czechia,Mushrooms and truffles,1997,241.0,352.0,1761.0,2009.0,1460.5809128630704,1140.8290743895516
Czechia,Mushrooms and truffles,1998,342.0,456.0,1937.0,2299.0,1333.3333333333333,1186.8869385647909
Czechia,Mushrooms and truffles,1999,868.0,1019.0,1856.0,2005.0,1173.963133640553,1080.2801724137933
Czechia,Mushrooms and truffles,2000,2349.8,2178.0,1584.27,1613.0,926.8873946718869,1018.1345351486806
Czechia,Mushrooms and truffles,2001,1606.0,1273.0,1266.0,1389.0,792.6525529265255,1097.1563981042655
Czechia,Mushrooms and truffles,2002,915.0,695.0,998.0,1175.0,759.5628415300546,1177.3547094188377
Czechia,Mushrooms and truffles,2003,597.0,798.0,1578.0,1972.0,1336.6834170854272,1249.683143219265
Czechia,Mushrooms and truffles,2004,556.0,1222.0,1969.0,2897.0,2197.8417266187053,1471.3052310817673
Czechia,Mushrooms and truffles,2005,1383.0,2307.0,3078.0,4236.0,1668.112798264642,1376.2183235867446
Czechia,Mushrooms and truffles,2006,1510.0,2596.0,3204.0,5243.0,1719.205298013245,1636.3920099875156
Czechia,Mushrooms and truffles,2007,878.0,3065.0,2419.0,5265.0,3490.8883826879273,2176.519222819347
Czechia,Mushrooms and truffles,2008,747.0,3450.0,2627.0,7378.0,4618.473895582329,2808.5268366958508
Czechia,Mushrooms and truffles,2009,776.0,2420.0,3465.0,7025.0,3118.556701030928,2027.4170274170276
Czechia,Mushrooms and truffles,2010,752.0,2978.0,4291.0,10345.0,3960.1063829787236,2410.8599394080634
Czechia,Mushrooms and truffles,2011,804.0,4276.0,4629.0,11648.0,5318.407960199005,2516.310218189674
Czechia,Mushrooms and truffles,2012,1449.0,6435.0,4988.0,11357.0,4440.993788819876,2276.8644747393746
Czechia,Mushrooms and truffles,2013,1302.0,5723.0,4902.0,12199.0,4395.545314900153,2488.576091391269
Czechia,Mushrooms and truffles,2014,1837.41,8542.0,5132.94,13121.0,4648.93518594108,2556.234828382954
Czechia,Mushrooms and truffles,2015,2082.79,7982.0,7074.54,16971.0,3832.359479352215,2398.883885029981
Czechia,Mushrooms and truffles,2016,2113.55,6904.0,8039.75,13426.0,3266.5420737621534,1669.9524238937777
Czechia,Mushrooms and truffles,2017,1717.47,5828.0,8863.52,15501.0,3393.363493976605,1748.8537285412567
Czechia,Mushrooms and truffles,2018,1691.46,5188.0,8993.46,16675.0,3067.172738344389,1854.1251086900927
Czechia,Mushrooms and truffles,2019,1916.51,5667.0,9483.75,15849.0,2956.9373496616245,1671.1743772241994
Czechia,Mushrooms and truffles,2020,2100.64,8485.0,9249.91,16514.0,4039.245182420596,1785.314667926499
Czechia,Mushrooms and truffles,2021,2277.43,9922.0,10144.17,18861.0,4356.6651883921795,1859.2945504659326
Denmark,Mushrooms and truffles,1961,108.0,70.0,0.0,0.0,648.1481481481482,
Denmark,Mushrooms and truffles,1962,292.0,185.0,0.0,0.0,633.5616438356165,
Denmark,Mushrooms and truffles,1963,610.0,330.0,0.0,0.0,540.9836065573771,
Denmark,Mushrooms and truffles,1964,1310.0,572.0,0.0,0.0,436.6412213740458,
Denmark,Mushrooms and truffles,1965,1098.0,555.0,6.0,6.0,505.46448087431696,1000.0
Denmark,Mushrooms and truffles,1966,1080.0,619.0,0.0,0.0,573.1481481481482,
Denmark,Mushrooms and truffles,1967,1109.0,605.0,0.0,0.0,545.536519386835,
Denmark,Mushrooms and truffles,1968,1626.0,690.0,1.0,2.0,424.3542435424354,2000.0
Denmark,Mushrooms and truffles,1969,1350.0,667.0,0.0,0.0,494.0740740740741,
Denmark,Mushrooms and truffles,1970,1040.0,668.0,1.0,0.0,642.3076923076924,0.0
Denmark,Mushrooms and truffles,1971,1516.0,955.0,9.0,20.0,629.9472295514512,2222.222222222222
Denmark,Mushrooms and truffles,1972,1681.0,959.0,0.0,1.0,570.493753718025,inf
Denmark,Mushrooms and truffles,1973,1048.0,691.0,0.0,4.0,659.3511450381679,inf
Denmark,Mushrooms and truffles,1974,597.0,467.0,1.0,1.0,782.2445561139028,1000.0
Denmark,Mushrooms and truffles,1975,302.0,338.0,5.0,6.0,1119.205298013245,1200.0
Denmark,Mushrooms and truffles,1976,428.0,630.0,2.0,8.0,1471.96261682243,4000.0
Denmark,Mushrooms and truffles,1977,646.0,1041.0,24.0,58.0,1611.4551083591332,2416.6666666666665
Denmark,Mushrooms and truffles,1978,842.0,1568.0,27.0,69.0,1862.2327790973873,2555.555555555555
Denmark,Mushrooms and truffles,1979,692.0,1447.0,39.0,96.0,2091.0404624277458,2461.538461538462
Denmark,Mushrooms and truffles,1980,863.0,1944.0,44.0,89.0,2252.6071842410197,2022.727272727273
Denmark,Mushrooms and truffles,1981,585.0,1231.0,116.0,210.0,2104.2735042735044,1810.3448275862067
Denmark,Mushrooms and truffles,1982,586.0,1172.0,80.0,157.0,2000.0,1962.5
Denmark,Mushrooms and truffles,1983,635.0,1279.0,38.0,95.0,2014.1732283464569,2500.0
Denmark,Mushrooms and truffles,1984,574.0,1017.0,106.0,257.0,1771.7770034843206,2424.5283018867926
Denmark,Mushrooms and truffles,1985,474.0,845.0,59.0,167.0,1782.7004219409284,2830.508474576271
Denmark,Mushrooms and truffles,1986,318.0,748.0,154.0,481.0,2352.201257861635,3123.3766233766237
Denmark,Mushrooms and truffles,1987,46.0,132.0,292.0,824.0,2869.565217391304,2821.9178082191784
Denmark,Mushrooms and truffles,1988,268.0,687.0,289.0,778.0,2563.4328358208954,2692.0415224913495
Denmark,Mushrooms and truffles,1989,44.0,125.0,188.0,551.0,2840.909090909091,2930.851063829787
